"id","neighbourhood","minimum_nights","price"
1308155,"Bedford-Stuyvesant",7,133
31066679,"Bushwick",7,100
36062578,"Bedford-Stuyvesant",7,115
31067660,"Greenwich Village",7,90
11322591,"Williamsburg",7,160
1190223,"Astoria",7,119
19018914,"Williamsburg",7,40
36032523,"Midtown",7,125
36032098,"Nolita",7,225
36030151,"Williamsburg",7,48
7418874,"Lower East Side",7,450
32619108,"East New York",7,40
19013171,"Kips Bay",7,117
22120433,"Williamsburg",7,150
11291712,"Bedford-Stuyvesant",7,50
26681846,"Hell's Kitchen",7,80
4978607,"Upper West Side",7,150
22119708,"Bedford-Stuyvesant",7,41
22116565,"Midtown",7,189
7629972,"Columbia St",7,70
8257903,"Kips Bay",7,135
1989731,"East Village",7,137
25681692,"Hell's Kitchen",7,62
24449621,"Midtown",7,300
27952837,"Crown Heights",7,45
32618716,"East New York",7,38
25680531,"Hell's Kitchen",7,62
2919885,"East Flatbush",7,115
11238715,"Bushwick",7,65
24448560,"Harlem",7,45
35970385,"Williamsburg",7,285
4968798,"East Elmhurst",7,45
29231943,"East Village",7,150
35941974,"Midtown",7,290
32618640,"East New York",7,40
18958355,"Long Island City",7,71
32618577,"East New York",7,35
2908417,"Bedford-Stuyvesant",7,42
35936469,"Harlem",7,30
32617641,"East New York",7,42
25668516,"Hell's Kitchen",7,100
18934728,"Washington Heights",7,55
35913850,"Flushing",7,50
18927333,"Sunset Park",7,45
18913450,"East Harlem",7,49
11168411,"Bedford-Stuyvesant",7,38
22102113,"Astoria",7,55
35906345,"Crown Heights",7,100
261259,"West Village",7,145
32617384,"East New York",7,35
1762513,"Long Island City",7,275
2897507,"Bedford-Stuyvesant",7,40
35881157,"Crown Heights",7,30
35880602,"Crown Heights",7,30
18893669,"East Harlem",7,75
31119139,"Greenpoint",7,70
32616393,"East New York",7,35
35876805,"Bushwick",7,50
24431407,"Astoria",7,80
18889038,"Park Slope",7,40
25666271,"Hell's Kitchen",7,70
31120894,"Greenpoint",7,55
35872024,"Crown Heights",7,65
35865788,"Long Island City",7,175
11136854,"Gravesend",7,90
4942523,"Sunnyside",7,70
9865901,"Hell's Kitchen",7,180
35839810,"Bushwick",7,50
35839702,"Williamsburg",7,125
35838750,"Bedford-Stuyvesant",7,50
11102591,"Williamsburg",7,60
22095324,"Williamsburg",7,70
6424227,"DUMBO",7,150
18847331,"Washington Heights",7,49
31128045,"Williamsburg",7,150
9092903,"Williamsburg",7,120
18842882,"Midwood",7,85
260451,"Fort Greene",7,70
35805094,"Bushwick",7,60
35797061,"Midtown",7,199
2863223,"Williamsburg",7,75
35771989,"Clinton Hill",7,80
4926610,"East Harlem",7,50
22083268,"Bushwick",7,30
9486961,"Bushwick",7,60
11042350,"East Harlem",7,65
34247014,"Tribeca",7,750
35766933,"East Flatbush",7,80
7311209,"Greenpoint",7,53
7038801,"Crown Heights",7,58
18811240,"Sunset Park",7,150
31148287,"Carroll Gardens",7,100
35745881,"Astoria",7,70
11032957,"Clinton Hill",7,190
745037,"Midtown",7,170
35737368,"Nolita",7,95
31150305,"East Village",7,210
31150327,"Harlem",7,100
11006093,"SoHo",7,150
22081871,"Greenpoint",7,295
32610834,"Kips Bay",7,150
18776908,"East Village",7,160
33655084,"Woodhaven",7,45
32575757,"East New York",7,35
10967749,"Hell's Kitchen",7,259
2816152,"Greenpoint",7,150
31167434,"Hell's Kitchen",7,99
742026,"Nolita",7,199
29278439,"Maspeth",7,150
9477359,"East Village",7,180
18751687,"Williamsburg",7,100
10925844,"Bushwick",7,40
1589715,"Upper East Side",7,120
741806,"Inwood",7,97
32422767,"Wakefield",7,41
10899004,"Windsor Terrace",7,250
26156155,"Midtown",7,170
10886532,"Williamsburg",7,120
18736642,"Prospect-Lefferts Gardens",7,75
35670657,"Crown Heights",7,100
10851925,"Ridgewood",7,40
959349,"Williamsburg",7,165
22066635,"Williamsburg",7,230
22066551,"Harlem",7,55
9112676,"Upper West Side",7,250
2089745,"Chelsea",7,220
18719477,"Harlem",7,55
34020020,"Brooklyn Heights",7,160
18718070,"Bedford-Stuyvesant",7,114
22064793,"Lower East Side",7,143
18691084,"Williamsburg",7,65
18690651,"Harlem",7,50
24358122,"Williamsburg",7,50
22064197,"Upper West Side",7,190
739815,"Long Island City",7,55
2772111,"Fordham",7,55
4885975,"Midtown",7,90
10801474,"Harlem",7,45
18680331,"Morningside Heights",7,145
1182844,"Hell's Kitchen",7,199
18675599,"Bushwick",7,45
8283693,"Morningside Heights",7,186
35584546,"Melrose",7,69
35584234,"Lower East Side",7,210
18675061,"Upper West Side",7,70
31210579,"Bedford-Stuyvesant",7,50
10789911,"Ditmars Steinway",7,90
10789121,"Crown Heights",7,33
18669019,"Bushwick",7,100
18668037,"Harlem",7,52
35570515,"Upper East Side",7,180
7034787,"Long Island City",7,60
31894855,"Upper West Side",7,142
25610763,"Hell's Kitchen",7,62
35567504,"Bushwick",7,50
22059169,"East New York",7,81
258876,"Arrochar",7,50
18666583,"Crown Heights",7,50
9773158,"SoHo",7,699
10752737,"Lower East Side",7,90
35545626,"Morningside Heights",7,250
9770041,"Greenpoint",7,205
8287001,"Flatbush",7,41
18664875,"Gowanus",7,475
35526392,"Upper East Side",7,250
9973134,"West Village",7,139
1593444,"Greenwich Village",7,240
24334634,"Morningside Heights",7,95
35505287,"Upper West Side",7,300
735890,"East Village",7,120
4879530,"East Harlem",7,125
10702489,"Flatbush",7,49
18655815,"Upper West Side",7,70
22041636,"Williamsburg",7,53
31236046,"Pelham Gardens",7,67
35481836,"Flatiron District",7,1750
10684164,"Flatbush",7,75
35468870,"Rosedale",7,44
18647731,"East Village",7,133
18645286,"Crown Heights",7,26
302758,"East Harlem",7,150
2722391,"Williamsburg",7,70
35461818,"Williamsburg",7,199
35459465,"Bushwick",7,60
2115773,"South Slope",7,120
29338253,"Flatlands",7,45
35428765,"Inwood",7,150
10648971,"Upper West Side",7,132
2710417,"Greenpoint",7,225
732700,"Midtown",7,106
2237063,"Kips Bay",7,105
58467,"Roosevelt Island",7,120
7293506,"Upper West Side",7,200
29341038,"Unionport",7,90
22033512,"East Village",7,300
6403755,"Williamsburg",7,59
29343523,"Greenwich Village",7,300
35353172,"Bedford-Stuyvesant",7,42
9146709,"Bushwick",7,50
35352999,"Clinton Hill",7,140
24308589,"Upper West Side",7,265
1426004,"Bedford-Stuyvesant",7,72
18586873,"Hell's Kitchen",7,90
7288752,"Greenpoint",7,70
2021742,"Midtown",7,159
2683387,"Midtown",7,140
1596314,"Washington Heights",7,72
35321365,"Bushwick",7,119
10546729,"Columbia St",7,120
31291169,"Midtown",7,200
29359223,"Carroll Gardens",7,200
35318634,"Upper East Side",7,260
24307110,"Chinatown",7,300
29359338,"SoHo",7,250
10546606,"Bedford-Stuyvesant",7,45
9153256,"Flatiron District",7,150
22032210,"Crown Heights",7,110
728493,"Harlem",7,70
18563383,"Hell's Kitchen",7,67
35313119,"Bushwick",7,249
7403721,"Midtown",7,386
22029995,"Williamsburg",7,209
25539490,"Bedford-Stuyvesant",7,50
18547076,"Greenwich Village",7,134
35290892,"Harlem",7,90
33613727,"Corona",7,110
955542,"Prospect Heights",7,97
35285908,"Bedford-Stuyvesant",7,80
10539779,"East Village",7,140
9166769,"Washington Heights",7,55
35281242,"Greenwich Village",7,200
35275591,"Clinton Hill",7,78
10537651,"Harlem",7,70
4853011,"Bedford-Stuyvesant",7,105
9170129,"Harlem",7,249
7600297,"Williamsburg",7,250
35260483,"Hell's Kitchen",7,145
10525616,"Park Slope",7,175
6401592,"Crown Heights",7,55
35250568,"Astoria",7,140
35250139,"Bushwick",7,177
35238691,"Williamsburg",7,95
18504631,"Jamaica",7,50
4849864,"Astoria",7,112
33611062,"East Village",7,135
18500972,"Ridgewood",7,60
4849703,"Bushwick",7,88
1778294,"Bedford-Stuyvesant",7,120
1301321,"West Village",7,1899
24103241,"Glendale",7,50
26814362,"Sunset Park",7,180
25515856,"Upper West Side",7,155
29388081,"Ditmars Steinway",7,75
7559243,"Midtown",7,700
18487817,"Bushwick",7,40
7024538,"Brooklyn Heights",7,130
7024342,"Canarsie",7,600
8321495,"Williamsburg",7,55
18485487,"Washington Heights",7,37
22017804,"Crown Heights",7,35
7023437,"Williamsburg",7,220
35195898,"Hell's Kitchen",7,150
9453245,"Belmont",7,70
9184688,"Upper West Side",7,250
9184982,"Harlem",7,47
18462681,"Flatbush",7,64
953275,"East Harlem",7,125
24260247,"Flatbush",7,350
18459948,"East Village",7,170
18434309,"Sunnyside",7,49
35166290,"Harlem",7,55
9185329,"Greenpoint",7,108
26126894,"Morningside Heights",7,250
35160490,"Rego Park",7,90
27264907,"Ridgewood",7,53
29409313,"East Village",7,168
10403199,"Williamsburg",7,333
31362276,"Sheepshead Bay",7,179
18423707,"Midtown",7,259
6398715,"Ditmars Steinway",7,46
10390252,"Flatbush",7,80
6925777,"Bushwick",7,40
35132016,"Upper West Side",7,590
18410069,"Flatbush",7,175
2606370,"Harlem",7,450
18406606,"Crown Heights",7,100
33603476,"Clason Point",7,40
35120093,"Bedford-Stuyvesant",7,160
722264,"Crown Heights",7,60
22001568,"Greenpoint",7,75
2028677,"Harlem",7,115
295231,"Williamsburg",7,60
18361390,"Upper West Side",7,149
22001385,"Two Bridges",7,85
23918916,"Sunset Park",7,50
228925,"Bedford-Stuyvesant",7,100
31984738,"Flatbush",7,60
23913344,"Boerum Hill",7,300
2586923,"Flatbush",7,45
7511452,"SoHo",7,300
21997804,"Hell's Kitchen",7,150
31389838,"West Village",7,110
35062818,"Upper East Side",7,250
21997763,"Carroll Gardens",7,180
27401585,"Ridgewood",7,105
4823682,"Bedford-Stuyvesant",7,2000
2581456,"East Harlem",7,120
24116708,"Prospect-Lefferts Gardens",7,40
35042058,"Upper West Side",7,11
18286212,"Clinton Hill",7,200
1171955,"Midtown",7,275
23898727,"Gowanus",7,100
23897524,"Hell's Kitchen",7,75
35033070,"Sunset Park",7,100
24248735,"Chinatown",7,77
29429036,"Upper East Side",7,110
9199352,"Greenwich Village",7,150
27405246,"Longwood",7,75
2560559,"Crown Heights",7,50
6391286,"Long Island City",7,60
35025881,"Hell's Kitchen",7,200
136493,"Park Slope",7,250
21984189,"Midtown",7,250
24234359,"Fort Greene",7,95
35004930,"Jamaica Estates",7,75
27759,"Upper West Side",7,170
23896110,"West Village",7,163
8337597,"Clinton Hill",7,70
24232309,"Long Island City",7,60
9765276,"Flatbush",7,39
24227739,"Bushwick",7,100
18255124,"Kips Bay",7,168
24226955,"Midtown",7,200
34980397,"East Village",7,131
34969461,"Harlem",7,200
34967770,"Harlem",7,300
10250433,"Flatbush",7,70
34949542,"Flatbush",7,40
21981313,"Greenpoint",7,120
34947418,"Kensington",7,79
4814075,"East Village",7,100
34943881,"Washington Heights",7,32
18241920,"Harlem",7,85
16338,"Clinton Hill",7,55
6972673,"Clinton Hill",7,80
24223602,"Prospect Heights",7,300
31462754,"Flatbush",7,40
6941601,"Midtown",7,175
9765011,"Flatbush",7,39
26121892,"Midtown",7,350
31466547,"Cypress Hills",7,35
18198439,"Harlem",7,165
34930138,"Boerum Hill",7,151
21977693,"East Village",7,85
291524,"Upper West Side",7,209
18196880,"Crown Heights",7,115
34366331,"Upper East Side",7,150
34908120,"Ridgewood",7,50
27408243,"Bushwick",7,54
26109380,"Harlem",7,100
21973767,"Chelsea",7,250
6939719,"Hell's Kitchen",7,300
707396,"East Village",7,399
4791542,"Bedford-Stuyvesant",7,42
9926520,"Kensington",7,85
27292217,"Theater District",7,325
34865775,"Lower East Side",7,110
21960720,"Williamsburg",7,60
10186787,"Williamsburg",7,38
34860502,"Crown Heights",7,90
34860207,"Richmond Hill",7,120
34859801,"Chelsea",7,310
2510394,"Long Island City",7,395
24204338,"East Harlem",7,100
2045097,"Lower East Side",7,100
34844961,"Gravesend",7,25
34844773,"Gravesend",7,25
34844630,"Gravesend",7,25
29463258,"Upper West Side",7,250
28071998,"Woodhaven",7,10
31506629,"Bedford-Stuyvesant",7,149
7010135,"Upper East Side",7,130
31511141,"Nolita",7,199
2049322,"Williamsburg",7,45
31513692,"East Harlem",7,40
25484398,"Greenpoint",7,85
10172621,"Bronxdale",7,80
21951077,"Chelsea",7,220
703745,"East Village",7,130
34817616,"Hell's Kitchen",7,199
26108336,"Hell's Kitchen",7,65
34803347,"Roosevelt Island",7,55
10154702,"Midtown",7,120
31534613,"Midtown",7,600
29483789,"Upper East Side",7,299
34787546,"Washington Heights",7,85
21949815,"Upper West Side",7,105
2489920,"Flatlands",7,90
32195520,"Long Island City",7,140
25470372,"Williamsburg",7,250
6374545,"Upper West Side",7,200
34755841,"East Harlem",7,65
34755449,"Elmhurst",7,90
26415648,"Hell's Kitchen",7,65
10138349,"Boerum Hill",7,71
7880998,"Midtown",7,175
34748562,"Flatbush",7,190
34737386,"Gramercy",7,1900
2477138,"Ozone Park",7,30
940115,"Crown Heights",7,75
1608220,"Bushwick",7,48
18094196,"Upper East Side",7,130
34716310,"Upper East Side",7,125
10120021,"East Village",7,250
21942269,"East Village",7,150
20755,"Clinton Hill",7,98
2471108,"Boerum Hill",7,160
24179803,"Chinatown",7,300
20853,"Prospect Heights",7,250
21938049,"Bushwick",7,60
18076385,"Upper East Side",7,510
34685343,"Greenpoint",7,55
1167658,"Greenpoint",7,55
2466687,"Williamsburg",7,102
2056307,"Harlem",7,115
21937306,"Greenpoint",7,75
29492557,"Harlem",7,36
21936550,"Roosevelt Island",7,70
4783614,"Bushwick",7,85
6371191,"Upper West Side",7,167
2461540,"Astoria",7,75
34649950,"Midtown",7,86
24175050,"Brighton Beach",7,125
34647648,"Sheepshead Bay",7,20
34209682,"Lower East Side",7,120
21926844,"Roosevelt Island",7,40
2057553,"East Harlem",7,75
2454504,"Park Slope",7,189
18018752,"Crown Heights",7,80
7001872,"Upper East Side",7,195
24085451,"East Harlem",7,100
2060720,"Midtown",7,106
34622597,"Bay Ridge",7,35
31623508,"Bushwick",7,135
9757875,"Kew Gardens",7,65
283184,"Williamsburg",7,300
34596809,"Brighton Beach",7,110
27308088,"Crown Heights",7,90
283090,"East Village",7,180
34593686,"Jackson Heights",7,120
925730,"Chinatown",7,160
17980140,"Bushwick",7,60
25457583,"Washington Heights",7,55
283072,"Cypress Hills",7,75
925240,"East Village",7,295
31649210,"Soundview",7,65
21909291,"Midtown",7,200
33562239,"Washington Heights",7,99
32206003,"Grant City",7,30
34545793,"Lower East Side",7,250
29514964,"Sunset Park",7,120
10072750,"Upper West Side",7,350
1378165,"Bedford-Stuyvesant",7,67
17957521,"Williamsburg",7,55
23810745,"Greenpoint",7,48
17957197,"Upper West Side",7,150
21898732,"East Village",7,55
31669717,"Upper West Side",7,120
31669844,"Astoria",7,125
17956381,"Astoria",7,70
21897759,"Park Slope",7,139
10067924,"Nolita",7,179
10065831,"Bedford-Stuyvesant",7,37
21896267,"East Harlem",7,40
31671911,"Bushwick",7,35
17943407,"East Village",7,110
1503670,"Park Slope",7,65
4772857,"Ditmars Steinway",7,49
10041376,"Hell's Kitchen",7,98
2061811,"Upper West Side",7,120
4767748,"Ditmars Steinway",7,107
24022079,"Bensonhurst",7,120
32207088,"Astoria",7,60
21892073,"Williamsburg",7,42
17904788,"Williamsburg",7,150
690675,"Williamsburg",7,199
24154729,"Williamsburg",7,90
17893069,"Greenwich Village",7,250
28121527,"Williamsburg",7,380
9281688,"Crown Heights",7,40
28121788,"Hell's Kitchen",7,165
29533631,"Bushwick",7,35
4765631,"Crown Heights",7,60
26401639,"Sheepshead Bay",7,36
17881079,"Greenpoint",7,84
2392051,"Lower East Side",7,400
31713522,"Ridgewood",7,52
34480144,"East New York",7,38
34479995,"East New York",7,38
34478766,"East New York",7,38
6936903,"Williamsburg",7,199
34478107,"Roosevelt Island",7,255
34477790,"East New York",7,38
6936794,"Upper East Side",7,900
2065101,"Astoria",7,35
17865806,"Jamaica",7,50
7262439,"Bedford-Stuyvesant",7,40
25449234,"Sunset Park",7,40
34440093,"Harlem",7,69
31748955,"Bushwick",7,65
6934249,"Greenpoint",7,149
920930,"Bedford-Stuyvesant",7,145
17842115,"Bedford-Stuyvesant",7,88
277207,"Greenpoint",7,75
9298895,"East Village",7,60
26398428,"Bushwick",7,70
34416233,"Jackson Heights",7,120
17811033,"Financial District",7,110
21862803,"Windsor Terrace",7,150
17793185,"Prospect Heights",7,175
9991265,"West Village",7,500
9299515,"Chelsea",7,200
34402039,"Bedford-Stuyvesant",7,65
34401906,"Maspeth",7,145
17791464,"Long Island City",7,71
34399801,"Washington Heights",7,95
34397915,"SoHo",7,115
9990026,"Gramercy",7,150
21857734,"Williamsburg",7,42
31802641,"Upper West Side",7,185
190267,"Upper East Side",7,169
7899658,"East Harlem",7,140
1616540,"Clinton Hill",7,130
25427351,"Boerum Hill",7,160
33993343,"Astoria",7,150
17765398,"Greenpoint",7,50
17765395,"Bayside",7,60
17765198,"Bayside",7,50
21851570,"Bedford-Stuyvesant",7,95
5918356,"Hell's Kitchen",7,125
6778776,"Washington Heights",7,55
15800258,"Carroll Gardens",7,90
5915351,"Bedford-Stuyvesant",7,150
33916529,"East Harlem",7,200
4347579,"Flatiron District",7,2000
33343579,"Upper East Side",7,90
15790816,"Upper West Side",7,110
21039236,"Carroll Gardens",7,116
9685158,"East Village",7,390
9920191,"Williamsburg",7,180
4343312,"Harlem",7,57
15787405,"Bushwick",7,50
24116050,"Bushwick",7,39
15774210,"Park Slope",7,125
28433844,"Financial District",7,179
9334228,"East Village",7,70
1256768,"Park Slope",7,147
21016290,"Maspeth",7,125
15755439,"Windsor Terrace",7,90
27593369,"Lower East Side",7,150
7988491,"Williamsburg",7,115
27596342,"Midwood",7,32
23217530,"Crown Heights",7,65
264323,"Morningside Heights",7,85
33310325,"Flushing",7,250
15721683,"East Harlem",7,100
5883159,"Upper East Side",7,144
1330775,"Williamsburg",7,100
577824,"Crown Heights",7,80
4318364,"Chelsea",7,650
21005576,"Upper West Side",7,135
15693558,"East Harlem",7,220
4309079,"East Village",7,128
30036783,"Crown Heights",7,140
26716338,"Washington Heights",7,70
25130960,"Williamsburg",7,107
28443430,"Bedford-Stuyvesant",7,80
28452001,"Hell's Kitchen",7,99
26356921,"Hell's Kitchen",7,99
30038437,"Upper East Side",7,345
15633727,"East Village",7,140
30039638,"Windsor Terrace",7,130
14322,"Kips Bay",7,200
26355142,"Hell's Kitchen",7,120
15618546,"Upper West Side",7,135
9919728,"Middle Village",7,250
15605295,"Park Slope",7,71
28459032,"Kips Bay",7,145
2260029,"Williamsburg",7,100
20980756,"Crown Heights",7,25
15551245,"East Harlem",7,65
20976974,"Nolita",7,110
4282998,"Kips Bay",7,200
33908098,"Windsor Terrace",7,40
7999671,"Midwood",7,65
30047100,"Williamsburg",7,90
15535391,"Bedford-Stuyvesant",7,125
15531089,"East Village",7,51
15529123,"Park Slope",7,198
20970017,"Canarsie",7,85
5861303,"Lower East Side",7,125
20953661,"Far Rockaway",7,450
34199783,"Greenpoint",7,150
27314038,"East Flatbush",7,80
20943288,"Greenpoint",7,200
845362,"West Village",7,250
7376952,"Upper West Side",7,120
15450724,"Sunnyside",7,30
9910133,"Midtown",7,139
9668948,"Washington Heights",7,95
23166556,"Chelsea",7,63
33241034,"Ridgewood",7,50
30064922,"Bay Ridge",7,165
7661218,"Prospect Heights",7,150
15433822,"Upper East Side",7,100
32044146,"Greenpoint",7,110
7369852,"Sheepshead Bay",7,85
15422083,"Bedford-Stuyvesant",7,45
26338609,"Bushwick",7,46
15393322,"Williamsburg",7,500
9652170,"Williamsburg",7,60
4249342,"Financial District",7,98
9905142,"East Village",7,250
