"id","neighbourhood","price","availability_365","reviews_per_month","annual_revenue_potential"
27298901,"Upper East Side",340,364,NULL,123760
3678829,"Park Slope",545,227,"0.12",123715
33526801,"Midtown",350,353,NULL,123550
21828988,"Upper West Side",340,362,NULL,123080
17849234,"Chelsea",337,365,NULL,123005
36315794,"Chelsea",421,292,NULL,122932
1331231,"Midtown",350,351,"0.22",122850
23450331,"Murray Hill",335,365,NULL,122275
9806799,"Hell's Kitchen",369,331,NULL,122139
36457700,"Bedford-Stuyvesant",345,354,NULL,122130
30393583,"Chelsea",343,356,NULL,122108
33577934,"Flatiron District",439,278,NULL,122042
29847462,"Park Slope",700,174,"0.32",121800
10403199,"Williamsburg",333,365,NULL,121545
4698707,"Vinegar Hill",550,220,"0.08",121000
35466749,"Upper East Side",349,346,NULL,120754
34518082,"Midtown",350,345,NULL,120750
36404568,"Upper East Side",393,307,NULL,120651
29674137,"Midtown",330,365,NULL,120450
35252509,"Chelsea",332,361,NULL,119852
30387280,"Tribeca",350,342,NULL,119700
31075136,"Upper East Side",350,342,"0.34",119700
30980594,"East Village",350,342,"0.38",119700
23804690,"Upper West Side",600,199,NULL,119400
30387064,"West Village",350,341,NULL,119350
34118872,"Financial District",468,255,NULL,119340
30253236,"Westchester Square",670,178,"0.34",119260
30389224,"Hell's Kitchen",365,326,NULL,118990
33787919,"Theater District",353,337,NULL,118961
30974737,"Midtown",956,124,NULL,118544
34191165,"Chelsea",370,320,NULL,118400
7177666,"Gowanus",450,263,"0.17",118350
424192,"Hell's Kitchen",325,364,"0.21",118300
975990,"Brooklyn Heights",325,363,"0.19",117975
35808498,"Upper East Side",350,337,NULL,117950
36024736,"Kips Bay",350,337,NULL,117950
30387196,"Theater District",325,362,NULL,117650
27385966,"Theater District",470,250,NULL,117500
30814778,"Hell's Kitchen",399,294,NULL,117306
15229619,"Hell's Kitchen",321,365,NULL,117165
9877776,"Midtown",325,360,NULL,117000
27021428,"Theater District",325,360,NULL,117000
5691755,"West Village",450,260,"0.08",117000
35937183,"Little Italy",350,334,NULL,116900
30394467,"Chelsea",374,312,NULL,116688
27297152,"Chelsea",320,364,NULL,116480
9494304,"East Harlem",325,358,"0.12",116350
20191868,"Midtown",350,332,"0.21",116200
24673017,"Financial District",400,290,NULL,116000
35606381,"Murray Hill",350,331,NULL,115850
28513450,"Hell's Kitchen",350,331,"0.26",115850
30193325,"Midtown",956,121,NULL,115676
21891982,"Murray Hill",350,330,NULL,115500
30389066,"Chelsea",358,322,NULL,115276
33578217,"Gramercy",348,331,NULL,115188
35000978,"Long Island City",389,296,NULL,115144
30393803,"Chelsea",356,323,NULL,114988
35772999,"Chelsea",350,328,NULL,114800
27437794,"Greenpoint",315,364,NULL,114660
18782857,"Midtown",315,364,NULL,114660
27237539,"Midtown",699,164,"0.46",114636
22194459,"Greenwich Village",500,229,NULL,114500
27252615,"Murray Hill",350,327,NULL,114450
14668622,"Tribeca",350,327,NULL,114450
23035859,"Upper East Side",350,327,"0.18",114450
35606542,"Murray Hill",350,327,NULL,114450
34517666,"Midtown",350,327,NULL,114450
1673040,"Hell's Kitchen",350,327,"0.22",114450
9544812,"Theater District",350,327,NULL,114450
7760808,"Midtown",319,358,"0.24",114202
28542484,"Chelsea",377,302,NULL,113854
32420737,"Upper West Side",317,358,NULL,113486
35808103,"Upper West Side",350,324,NULL,113400
29614580,"Williamsbridge",350,323,"0.41",113050
35800764,"Upper East Side",340,332,NULL,112880
27237625,"Midtown",737,153,"0.44",112761
30394203,"Chelsea",314,359,NULL,112726
21921608,"Upper West Side",375,300,NULL,112500
2698984,"Whitestone",400,281,"0.15",112400
30388057,"East Village",312,359,"0.23",112008
36315904,"West Village",333,336,NULL,111888
35228840,"Murray Hill",307,364,NULL,111748
30393670,"East Village",312,358,NULL,111696
30089810,"Nolita",307,363,"0.13",111441
30113007,"Greenpoint",306,364,NULL,111384
36315721,"Midtown",343,324,NULL,111132
33709754,"Financial District",398,279,NULL,111042
27389045,"Murray Hill",305,364,NULL,111020
15494968,"Tribeca",375,296,"0.33",111000
1664614,"Upper West Side",310,358,"0.18",110980
30387377,"Chelsea",343,323,"0.17",110789
1567225,"Upper West Side",550,201,"0.27",110550
32714098,"Hell's Kitchen",302,364,NULL,109928
21919913,"Upper West Side",333,330,NULL,109890
36315692,"Midtown",338,325,NULL,109850
9937547,"Upper East Side",369,297,NULL,109593
28522394,"Van Nest",300,365,NULL,109500
3387493,"Upper East Side",300,365,"0.05",109500
19361969,"Vinegar Hill",300,365,NULL,109500
31315479,"Midtown",300,365,"0.33",109500
6883096,"Astoria",300,365,"0.27",109500
36109087,"Chelsea",300,365,NULL,109500
12294008,"Boerum Hill",300,365,NULL,109500
32892845,"Financial District",300,365,NULL,109500
2142092,"Washington Heights",300,365,NULL,109500
1462341,"Hell's Kitchen",300,365,"0.32",109500
33269114,"Financial District",300,365,NULL,109500
27385914,"Hell's Kitchen",300,365,NULL,109500
1137093,"Williamsburg",300,365,"0.46",109500
279093,"Harlem",300,365,"0.06",109500
38663,"Boerum Hill",475,230,"0.27",109250
15596521,"Chelsea",300,364,NULL,109200
30349243,"Crown Heights",300,364,"0.16",109200
35005373,"Murray Hill",350,312,NULL,109200
32374666,"Morningside Heights",300,364,NULL,109200
31013452,"Bedford-Stuyvesant",300,364,NULL,109200
29340345,"Clason Point",300,364,"0.11",109200
33776470,"Midtown",300,364,"0.35",109200
15233387,"Midtown",300,364,NULL,109200
35998531,"Sheepshead Bay",300,364,NULL,109200
36309780,"Long Island City",350,312,NULL,109200
21996983,"Hell's Kitchen",299,365,NULL,109135
26520475,"Upper East Side",299,365,"0.35",109135
34543201,"Upper West Side",299,365,NULL,109135
2838061,"East Harlem",299,365,NULL,109135
31947645,"Hell's Kitchen",299,365,NULL,109135
36007006,"Hell's Kitchen",320,341,NULL,109120
14655004,"Inwood",300,363,NULL,108900
3352608,"Sheepshead Bay",300,363,"0.13",108900
30638114,"DUMBO",312,349,NULL,108888
35713130,"Hell's Kitchen",300,362,NULL,108600
34517667,"Midtown",300,362,NULL,108600
4108799,"Greenpoint",300,362,"0.32",108600
31947104,"Hell's Kitchen",299,363,NULL,108537
22090790,"Upper West Side",374,290,NULL,108460
30393251,"Chelsea",314,345,"0.19",108330
13164658,"Tribeca",325,333,"0.18",108225
31726939,"Tribeca",349,310,NULL,108190
34517657,"Midtown",300,360,NULL,108000
15018646,"Midtown",378,285,"0.05",107730
34490373,"Theater District",300,359,NULL,107700
35417083,"Williamsburg",300,359,NULL,107700
21241079,"West Village",295,365,"0.33",107675
5509802,"East Harlem",295,365,NULL,107675
890839,"Crown Heights",295,365,"0.11",107675
36404972,"East Village",365,295,NULL,107675
22139766,"Brooklyn Heights",647,166,"0.25",107402
10539341,"Upper East Side",300,358,"0.04",107400
28656606,"Upper West Side",300,358,NULL,107400
14280163,"Financial District",300,358,"0.1",107400
34999260,"Murray Hill",300,358,NULL,107400
36228909,"SoHo",600,179,NULL,107400
30394494,"Chelsea",316,339,NULL,107124
34592979,"Nolita",314,341,NULL,107074
14994076,"Eastchester",299,358,"0.18",107042
672724,"Fort Greene",355,301,"0.24",106855
30394423,"Chelsea",300,356,NULL,106800
33038567,"Theater District",343,311,NULL,106673
1097816,"East Flatbush",325,328,"0.31",106600
34971337,"Murray Hill",300,355,NULL,106500
30388011,"Theater District",312,341,NULL,106392
283184,"Williamsburg",300,354,NULL,106200
34009215,"Kips Bay",314,338,NULL,106132
15784598,"Financial District",375,283,NULL,106125
36315540,"Flatiron District",321,330,NULL,105930
26603881,"Harlem",300,353,NULL,105900
27215273,"Midtown",290,365,NULL,105850
34009196,"Kips Bay",314,337,NULL,105818
35914591,"Upper West Side",307,344,NULL,105608
16134745,"Williamsburg",300,352,"0.09",105600
18076385,"Upper East Side",510,207,NULL,105570
22150523,"Canarsie",290,364,"0.39",105560
13745644,"Upper East Side",350,301,"0.34",105350
36312324,"Midtown",325,324,NULL,105300
22028307,"Park Slope",300,350,"0.47",105000
35709113,"Hell's Kitchen",300,350,NULL,105000
31012734,"Chelsea",306,343,NULL,104958
30393969,"Theater District",316,332,NULL,104912
32485922,"Theater District",310,338,NULL,104780
35828713,"Murray Hill",300,349,NULL,104700
34870313,"Upper East Side",300,348,NULL,104400
7254986,"Carroll Gardens",600,174,"0.25",104400
26933,"East Village",350,298,"0.06",104300
2634963,"Harlem",290,359,"0.2",104110
21298561,"Williamsburg",300,347,"0.26",104100
34972591,"Murray Hill",300,347,NULL,104100
707736,"Harlem",299,348,"0.09",104052
36315267,"SoHo",285,365,NULL,104025
9384723,"Midtown",285,365,"0.12",104025
27149630,"Upper East Side",285,365,NULL,104025
33607276,"Midtown",334,311,NULL,103874
22072423,"Financial District",300,346,NULL,103800
2194038,"Fort Greene",285,364,"0.36",103740
18201247,"East Village",285,364,NULL,103740
11311470,"East Village",285,364,NULL,103740
28849818,"East Village",314,330,NULL,103620
30387425,"Chelsea",334,310,"0.35",103540
13895156,"Williamsburg",300,345,"0.08",103500
13295331,"Upper West Side",299,345,"0.08",103155
21867029,"Midtown",450,229,NULL,103050
21865416,"Midtown",450,229,NULL,103050
11788559,"Harlem",450,229,"0.17",103050
36076098,"Harlem",320,322,NULL,103040
33513897,"Upper West Side",1000,103,NULL,103000
35603798,"East Village",290,355,NULL,102950
14840286,"Bedford-Stuyvesant",575,179,"0.19",102925
27803732,"Upper East Side",300,343,"0.21",102900
30388587,"Upper West Side",306,336,NULL,102816
36404684,"Nolita",316,325,NULL,102700
23040052,"Upper East Side",300,342,"0.49",102600
35710939,"Hell's Kitchen",300,342,NULL,102600
34974525,"Murray Hill",300,342,NULL,102600
31929775,"Upper West Side",300,341,NULL,102300
30389309,"Kips Bay",307,333,NULL,102231
26361090,"Upper West Side",350,292,"0.09",102200
34415580,"Chelsea",280,365,NULL,102200
1352657,"Upper East Side",280,365,"0.11",102200
243229,"Bedford-Stuyvesant",280,365,"0.05",102200
24535218,"Tribeca",323,316,NULL,102068
34137207,"Chelsea",316,323,NULL,102068
34127215,"Williamsburg",650,157,NULL,102050
18496255,"Flushing",400,255,"0.34",102000
12885921,"Chelsea",280,364,"0.1",101920
34593096,"NoHo",306,333,NULL,101898
14946346,"Murray Hill",279,365,NULL,101835
34834789,"Midtown",300,339,NULL,101700
9408123,"Williamsburg",280,363,"0.3",101640
31409410,"Midtown",300,338,NULL,101400
35601555,"Midtown",300,338,NULL,101400
35343097,"Midtown",299,339,NULL,101361
34202946,"Chelsea",277,365,NULL,101105
34511326,"Midtown",340,297,NULL,100980
30393377,"Theater District",330,306,NULL,100980
36104262,"Greenwich Village",300,336,NULL,100800
30392704,"Chelsea",303,332,NULL,100596
35005489,"Windsor Terrace",300,335,NULL,100500
34544052,"Financial District",309,325,NULL,100425
36315537,"Bedford-Stuyvesant",275,365,NULL,100375
15769964,"Hell's Kitchen",275,365,"0.08",100375
2574386,"Chelsea",275,365,"0.03",100375
35878332,"Bedford-Stuyvesant",275,365,NULL,100375
35005862,"Chelsea",275,365,NULL,100375
30201476,"Tribeca",303,331,"0.2",100293
35704999,"Hell's Kitchen",300,334,NULL,100200
610118,"Bushwick",275,364,"0.2",100100
24420139,"Upper East Side",275,364,"0.07",100100
22361100,"Hell's Kitchen",275,364,"0.27",100100
34834953,"Midtown",300,333,NULL,99900
16405668,"Chelsea",279,358,"0.26",99882
587641,"Williamsburg",275,363,"0.07",99825
30421981,"Lower East Side",295,338,NULL,99710
35944908,"Bushwick",280,356,NULL,99680
30387445,"Hell's Kitchen",302,330,NULL,99660
35428298,"Wakefield",288,346,NULL,99648
35677349,"Williamsburg",275,362,NULL,99550
30388100,"Chelsea",321,310,"0.39",99510
32856048,"West Village",321,310,NULL,99510
23538486,"Murray Hill",305,326,"0.17",99430
25997937,"Greenpoint",399,249,"0.1",99351
4600556,"Upper East Side",300,331,"0.19",99300
16268350,"Bedford-Stuyvesant",525,189,"0.03",99225
30387469,"Financial District",320,310,NULL,99200
35204821,"Midtown",350,283,NULL,99050
35878814,"Bushwick",275,360,NULL,99000
36002707,"Upper West Side",399,248,NULL,98952
25997567,"Greenpoint",399,248,NULL,98952
20265104,"West Village",290,341,NULL,98890
30387566,"Theater District",334,296,NULL,98864
30006770,"Financial District",325,304,NULL,98800
32681584,"Upper West Side",350,282,NULL,98700
34835072,"Midtown",300,329,NULL,98700
18105293,"Financial District",270,365,NULL,98550
34371447,"Financial District",270,365,NULL,98550
28008714,"Hell's Kitchen",270,365,"0.45",98550
30387351,"Financial District",289,341,NULL,98549
3511778,"Greenwich Village",275,358,"0.2",98450
29327591,"Chelsea",374,263,NULL,98362
27386339,"Hell's Kitchen",350,281,NULL,98350
27386991,"Hell's Kitchen",350,281,NULL,98350
29314975,"Financial District",270,364,"0.32",98280
30392543,"Theater District",316,311,NULL,98276
9855273,"Hell's Kitchen",279,352,NULL,98208
15325255,"Midtown",269,365,"0.24",98185
530632,"Crown Heights",275,357,"0.1",98175
34569801,"Murray Hill",302,325,NULL,98150
34998820,"Murray Hill",300,327,NULL,98100
34993569,"Upper West Side",290,338,NULL,98020
3445138,"Park Slope",495,198,"0.27",98010
34483424,"Midtown",400,245,NULL,98000
35864932,"Midtown",350,280,NULL,98000
13093161,"Chelsea",289,339,"0.08",97971
36304117,"Nolita",316,310,NULL,97960
9476774,"Upper West Side",295,332,"0.06",97940
13114072,"Midtown",269,364,"0.13",97916
13186804,"Murray Hill",268,365,NULL,97820
23039069,"Upper East Side",300,326,"0.31",97800
34370542,"Financial District",270,362,NULL,97740
13166383,"West Village",278,350,NULL,97300
30394105,"West Village",341,285,NULL,97185
30394274,"West Village",423,229,NULL,96867
36389944,"Midtown",325,298,NULL,96850
35233606,"Murray Hill",450,215,NULL,96750
53477,"Middle Village",265,365,"0.38",96725
34009172,"Midtown",274,353,NULL,96722
21867216,"Midtown",398,243,NULL,96714
21867375,"Midtown",398,243,NULL,96714
30389280,"Financial District",285,339,NULL,96615
31084737,"Tribeca",373,259,NULL,96607
33248031,"Harlem",275,351,"0.46",96525
13623987,"Upper East Side",265,364,"0.18",96460
34970848,"Murray Hill",310,311,NULL,96410
30388159,"Tribeca",309,312,NULL,96408
36315612,"Theater District",303,318,NULL,96354
35691113,"Two Bridges",285,338,NULL,96330
35713310,"Midtown",300,321,NULL,96300
11589391,"Gowanus",295,326,"0.07",96170
15329520,"Kew Gardens Hills",399,241,NULL,96159
4054450,"Hell's Kitchen",383,251,"0.41",96133
21877219,"Clinton Hill",280,343,"0.44",96040
1305265,"Kensington",299,321,"0.06",95979
35067483,"Hell's Kitchen",285,336,NULL,95760
36139906,"Washington Heights",300,319,NULL,95700
34998614,"Murray Hill",300,319,NULL,95700
29923555,"Midtown",590,162,NULL,95580
30392517,"Chelsea",283,337,NULL,95371
30388449,"Chelsea",365,261,NULL,95265
35713354,"Midtown",300,317,NULL,95100
12191010,"Arverne",299,318,"0.31",95082
15052971,"East Village",267,356,"0.04",95052
33528090,"Chelsea",260,365,NULL,94900
4881017,"Inwood",300,316,"0.06",94800
30389504,"Chelsea",283,334,NULL,94522
14107667,"Upper West Side",267,354,NULL,94518
3465604,"Fort Greene",375,252,"0.1",94500
35793784,"Financial District",270,350,NULL,94500
13108191,"Chelsea",270,350,NULL,94500
3642325,"Sheepshead Bay",260,363,"0.05",94380
30388313,"Kips Bay",352,268,NULL,94336
34384911,"Tribeca",305,309,NULL,94245
11309973,"East Village",278,339,NULL,94242
34678207,"Lower East Side",350,269,NULL,94150
35829544,"Murray Hill",280,336,NULL,94080
35828913,"Murray Hill",280,336,NULL,94080
30389586,"Hell's Kitchen",285,330,NULL,94050
2349737,"Rego Park",275,342,"0.14",94050
30389441,"Tribeca",275,342,NULL,94050
8616888,"Crown Heights",360,261,"0.37",93960
21133911,"Upper West Side",300,313,"0.38",93900
36315828,"Tribeca",314,299,NULL,93886
30388079,"Upper West Side",320,293,NULL,93760
409262,"Boerum Hill",300,312,"0.26",93600
11452547,"Boerum Hill",300,312,"0.19",93600
19195537,"Upper East Side",287,326,"0.27",93562
13389280,"Theater District",257,364,NULL,93548
30393759,"West Village",334,280,NULL,93520
35945859,"Bay Terrace",258,362,NULL,93396
30181691,"Financial District",302,309,NULL,93318
18736267,"Boerum Hill",300,311,"0.37",93300
13306254,"Gowanus",300,311,NULL,93300
12886380,"Upper East Side",390,239,"0.07",93210
7217351,"Red Hook",450,207,"0.1",93150
30387960,"Chelsea",291,320,NULL,93120
29480256,"Upper East Side",255,365,NULL,93075
189181,"Chelsea",255,365,"0.02",93075
34895399,"Murray Hill",265,351,NULL,93015
13729180,"East Village",300,310,"0.06",93000
28860105,"Financial District",300,310,NULL,93000
4444204,"Upper West Side",300,310,"0.07",93000
35800768,"Hell's Kitchen",300,310,NULL,93000
35800903,"Hell's Kitchen",300,310,NULL,93000
15655332,"Williamsburg",300,310,"0.06",93000
28126994,"Financial District",299,311,NULL,92989
32564397,"Upper East Side",280,332,NULL,92960
28178226,"East Village",255,364,NULL,92820
34570839,"Chelsea",254,365,NULL,92710
4815886,"South Slope",254,365,"0.23",92710
13429591,"Midtown",279,332,NULL,92628
26056703,"Chelsea",259,357,NULL,92463
36127750,"Jamaica Estates",280,330,NULL,92400
33279216,"Hell's Kitchen",297,311,NULL,92367
11596767,"Murray Hill",297,311,"0.03",92367
28095496,"Financial District",285,324,"0.12",92340
18074899,"Hell's Kitchen",499,185,NULL,92315
29410763,"Hell's Kitchen",499,185,NULL,92315
30313661,"Hell's Kitchen",499,185,NULL,92315
30388944,"Theater District",347,266,NULL,92302
32104047,"Midtown",699,132,NULL,92268
14177069,"Midtown",375,245,NULL,91875
31287886,"East Harlem",399,230,"0.2",91770
30392806,"Tribeca",278,330,NULL,91740
6059556,"Park Slope",480,191,NULL,91680
12888052,"Hell's Kitchen",256,358,"0.09",91648
19472944,"Upper East Side",265,345,"0.3",91425
30387218,"Upper East Side",312,293,NULL,91416
9772539,"Upper West Side",275,332,"0.02",91300
17780857,"Kensington",250,365,NULL,91250
3600518,"Gramercy",250,365,NULL,91250
30201810,"Rego Park",250,365,"0.18",91250
3683236,"Bedford-Stuyvesant",250,365,NULL,91250
3876850,"Upper West Side",250,365,"0.1",91250
2793740,"East Village",250,365,NULL,91250
4484212,"Gramercy",250,365,"0.08",91250
29107308,"Hell's Kitchen",250,365,"0.44",91250
